text,trans
プロデューサーさん……っ\r\nお疲れさまですっ,프로듀서씨\r\n수고하셨습니다.
真乃もお疲れ様\r\nどうした？　今日はお休みだったよな,마노도 수고했어\r\n어땟어? 오늘은 쉬는날이었지?
そのっ……私、プロデューサーさんに差し入れを、\r\nって思って……たい焼きを持ってきたんです……けど……,"그게... 저, 프로듀서씨한테 선물을 드리고 싶어서\r\n붕어빵을 가져왔는데요..."
公園に、鳩さんがたくさんいたので……\r\n少し、寄ってしまって……,공원에 비둘기가 잔뜩 있어서...\r\n조금 줘버려서...
……,......
そうだったのか\r\n差し入れなんてごめんな、気を遣わせて──,"그런건가\r\n선물이라니, 미안 신경쓰게 해서."
ち、違うんですっ……,"아, 아니에요..."
たい焼きは、応援の気持ち……なので……\r\n私からも、お渡しできたら、って……,"붕어빵은, 응원의 감사를 담은거라...\r\n저도, 먹을수 있을까 해서요..."
それ、リハーサルの時にも言ってたよな,"그거, 리허설때도 말했었지."
──ありがとう、嬉しいよ,"고마워, 기쁘네."
……,......
……公園のステージは、今日も大盛況だったな\r\nやっぱり、最初から真乃の声に惹かれてた子たちは違う,공원의 무대는 오늘도 대성황이네\r\n역시 처음부터 마노의 목소리에 빠져있던 아이들은 다르구나.
ふふっ……,후훗...
ここで歌っていると、\r\n鳩さんたちはよく聞きに来てくれます,여기서 노래하고 있으면\r\n비둘기들이 들으러 오곤 해요.
……こうしていると、なんだか……\r\n私、前と変わっていないみたいです,이러고 있으면...뭔가...\r\n전하고 바뀌지 않은거 같아서
……,......
……『アイドルになってみる気はない？』,『아이돌이 되어볼 생각은 없어?』
えっ……？,네...?
『アイドルになって、\r\n今までとは違う世界を見てみないか？』,『아이돌이 되어서\r\n지금과는 다른 세계를 보고싶지 않아?』
プロデューサーさん……？\r\n私、もう──,프로듀서씨..?\r\n저는 벌서...
！\r\nあ……,!\r\n아...
──返事、聞かせてもらってもいいか？,대답을 들을 수 있을까?
はい……\r\nあの……,네...\r\n저기...
お気持ちはうれしいです……でも\r\n私はもう、イルミネーションスターズの櫻木真乃なんです,기쁘지만...하지만\r\n저는 일루미네이션 스타즈의 사쿠라기 마노에요.
だから──……\r\n新しくアイドルになることはできません,그래서...\r\n새롭게 아이돌이 될 수는 없어요.
灯織ちゃんと、めぐるちゃんの隣で……\r\nアイドルをやっていますから……っ,히오리짱과 메구루짱의 곁에서...\r\n아이돌을 하고있으니까요.
──それは残念,그건 아쉽네.
……ってことで、スカウトの人は退散だ\r\n今度は真乃のプロデューサーとして言わせてくれ,이걸로 스카우트 하는 사람은 끝이야\r\n이제 마노의 프로듀서로 말할게.
そういうふうに思っててくれてありがとう、真乃,그렇게 생각해줘서 고마워 마노.
いえ──,아뇨.
……ふふっ\r\nはい、プロデューサーさんっ,"후훗\r\n네, 프로듀서씨."
たい焼き……,붕어빵...
真乃、どうした……？\r\nリハーサルが終わったら、また買ってこようか？,"마노, 무슨일이야?\r\n리허설 끝나면 사올까?"
あ、いえっ\r\nそうじゃないんですっ,"아, 아뇨\r\n그게 아니라."
プロデューサーさんの応援の形だなって、\r\n思い出していて──……,프로듀서씨의 응원의 형태일까\r\n생각해서요.
……背中を押してもらえた気がしているんです\r\nだから──,등을 떠 밀어 주시는 느낌이에요\r\n그러니까...
精一杯、やってみますね\r\nプロデューサーさん,열심히 해볼게요\r\n프로듀서씨.
ほわ……っ,호와와...
お疲れ様\r\nどうだった？,수고했어.\r\n어땟어?
はいっ……あの……,네... 그...
本番は、もっともっと──……\r\n来てくれたみなさんを、楽しませられたらって……,"실전에서는 더, 좀더...\r\n와주신분들을 즐겁게 할 수 있으면 해요..."
それに、私も──楽しくて──……\r\n灯織ちゃんとめぐるちゃんと一緒に、頑張りたいって……っ,"그리고, 저도 즐겁고...\r\n히오리짱과 메구루짱과 함께 열심히 하고 싶어요..."
──あ,아
そうか,그래.
──真乃。その気持ちは、きっといいことだと俺は思う\r\n真乃が今日、本当に感じたことだ,마노. 그 마음에 반드시 좋은 일이 생길거라고 생각해\r\n마노가 오늘 진짜로 느낌점이야.
私が今日、本当に感じたこと……\r\n──……,"제가 오늘, 진짜로 느낀점...\r\n..."
──はいっ……\r\nそうですね、プロデュサーさん……っ,"네...\r\n그렇네요, 프로듀서씨..."
本番に向けて──……\r\n頑張りたいなって、思いますっ……,실전까지...\r\n열심히 하고 싶어요...
うわ！　マジでマジで！\r\nプロデューサー、ちょーマメじゃん！,와! 레알! 레알?\r\n프로듀서 엄청 성실하네.
お返し、しっかりしちゃうから\r\nちょー期待してていーし！,보답은 제대로 할테니까\r\n기대해도 괜찮다고!
結華、よかお店教えてくれて、ありがとうね～！　こげん\r\n素敵なアフタヌーンティー、うちは初めてやったばい！,유이카、좋은 가게 가르쳐줘서 고맙다!\r\n우아하고 멋진 에프터눈티는 처음이다!
きりりんの夢の話が面白いから、\r\nついそんな雰囲気のお店を探しちゃったんだよねぇ,키리링의 꿈의 이야기가 재미있어서\r\n무심코 그런 분위기의 가게를 찾아버린 거네요.
……ということで本日はわたくし、ハートの女王のお茶会に\r\nお集まりいただき、ありがとうございました,그런고로、오늘의 저、\r\n하트의 여왕의 다과회에 모여주셔서 감사합니다.
あの夢は、結局どうなって終わったと？,그 꿈은、결국 어떻게 끝난겨?
えっと……そういえば……\r\n何かを……追いかけてたのは覚えてて……,그러니까...그러고보니...\r\n뭔가를... 쫓아갓던거 같은데...
あ、あれ……\r\n……あれを追いかけてたの……！,저、저거...\r\n저거를 뒤쫓고 있었어...!
ん？　あそこのゲームセンター？\r\n……じゃなくて、クレーンゲームのプライズのこと？,응? 저 게임센터?\r\n가 아니고...크레인 게임 상품말이야?
う、うん……白くて可愛い……うさぎさん……\r\nなんで忘れてたんだろう……,으、응... 희고 귀여운... 토끼씨...\r\n왜 잊어버렸을까...
確かに可愛らしいぬいぐるみだね\r\n少し、悪戯好きそうな顔をしていて……,확실히 귀여운 인형이네\r\n조금 못된 장난을 좋아할거 같은 얼굴이야...
うん……\r\nそれに……タルトも好きそう……,응...\r\n거기에...타르트도 좋아할거 같아...
じゃあせっかくだし寄ってこうよ！\r\n皆の者！　そこの白うさぎを捕らえよー！　ってね,그러면 모처럼이니 들렀다 가자!\r\n모두들! 거기의 흰 토끼를 잡아라! 라고.
わ……わたし、クレーンゲーム……初めてなんだ\r\nこの……１っていうボタンを、押すのかな……,나...나、크레인 게임 처음이야\r\n이...1이라고 적힌 버튼을 누르는걸까...
そうそう！　それを押したらアームが矢印の方向に進むの\r\nまずはあのうさぎさんの位置まで縦に動かそう！,응 응! 그걸 누르면 암이 화살표 방향으로 움직여\r\n우선은 토끼씨 까지 세로로 움직이자!
うん……\r\n……え、えい……！　……あっ！,응...\r\n 야、얍...! 앗...!
ボタン、指を離すと止まるんよ……,버튼、손가락을 떼면 멈춘당게.
そ、そうなんだね……\r\n……変なところで……止まっちゃった……,그、그런거구나...\r\n이상한곳에서... 멈췄다...
これ、本当にもうダメなのかな……,이거、이제 안되는걸까...
ああ、神よ……！\r\n……ちょいちょい、三峰に貸してもらってもいい？,아아、신이시여...!\r\n잠시、미츠미네가 해봐도 될까?
わぁ……！　ありがとう、結華ちゃん……！,와아...! 고마워、유이카짱...!
まぁ見ててよ\r\n……じゃあ、あっちのうさぎを狙おっかなー,뭐 보고있으라고\r\n그러면... 저쪽의 토끼를 노려볼까.
行っけ～……っ！,가랏...!
あ、いい位置なんじゃない？\r\n……もしかしたらぁ、引っかかるかもー,아、좋은 위치 아니야?\r\n잘 하면... 될지도...
もうちょい……もうちょい……！\r\n……あっ,조금만 더... 조금만 더...!\r\n앗.
ああ～！,아아~!
惜しいな、引っかかってはいたのに,아깝네、걸리긴 했는데.
うん……もうちょっとだったね……！,응...조금 남았네...!
霧子、キミがお祈りしてみたら、あの子に届かないかな\r\nうさぎさん、来てください……ってね,키리코、너가 기도해보면 그 아이에게 닿지 않을까\r\n토끼씨 와주세요... 하고.
そ、そうだね……\r\nえ、と……,그、그렇네...\r\n그러니까...
（……うさぎさん、うさぎさん……\r\n……起きてほしいの……）,(토끼씨...、토끼씨...\r\n일어나주세요...)
